,user_id,platform_id,session_id,Key.backspaceKey.backspace_median,Key.backspaceKey.backspace_mean,Key.backspaceKey.backspace_stdev,Key.backspaceKey.backspace_q1,Key.backspaceKey.backspace_q3,eKey.space_median,eKey.space_mean,eKey.space_stdev,eKey.space_q1,eKey.space_q3,Key.spacet_median,Key.spacet_mean,Key.spacet_stdev,Key.spacet_q1,Key.spacet_q3,tKey.space_median,tKey.space_mean,tKey.space_stdev,tKey.space_q1,tKey.space_q3,sKey.space_median,sKey.space_mean,sKey.space_stdev,sKey.space_q1,sKey.space_q3,Key.spacea_median,Key.spacea_mean,Key.spacea_stdev,Key.spacea_q1,Key.spacea_q3,th_median,th_mean,th_stdev,th_q1,th_q3,nKey.space_median,nKey.space_mean,nKey.space_stdev,nKey.space_q1,nKey.space_q3,Key.spacei_median,Key.spacei_mean,Key.spacei_stdev,Key.spacei_q1,Key.spacei_q3,Key.spaces_median,Key.spaces_mean,Key.spaces_stdev,Key.spaces_q1,Key.spaces_q3
36,1043,1,[1],217806000.0,333931664.0,496202174.12793654,173305750.0,315011000.0,122989500.0,177193798.24561402,230007216.7918955,90059750.0,176448750.0,428764000.0,765748431.8181819,1034079494.7147967,269549750.0,687587750.0,165637500.0,199091979.16666666,149445402.48162672,110996000.0,226203500.0,122296500.0,122019105.26315789,52364698.22403432,87757750.0,159194250.0,237752000.0,1041520812.5,2702354983.6795254,135344750.0,413308750.0,164774500.0,161155666.66666666,58873762.91401421,114288000.0,195978500.0,174638000.0,176966466.66666666,52890212.08140081,139349000.0,212766000.0,682926000.0,4291556400.0,8561325609.842393,385347500.0,1921248500.0,290050500.0,1286972763.1578948,2614547723.0196896,171227750.0,830648250.0
37,1043,1,[2],179831000.0,211308466.66666666,125378737.10009827,141708500.0,249299250.0,117799500.0,141749324.3243243,113612150.9310452,84040000.0,159491750.0,315910500.0,627662086.2068965,800579315.6986661,242420500.0,635011500.0,156503000.0,183414208.33333334,128321730.19336088,111677000.0,205516000.0,124647000.0,164486906.25,133410538.67898221,96860500.0,185483000.0,221752000.0,581572944.4444444,1338837736.6255434,154142000.0,335012000.0,176729500.0,196177555.55555555,110807496.00218701,135170000.0,225071750.0,180689000.0,193195611.1111111,73291511.30939676,147649500.0,227982750.0,385650500.0,496957562.5,401295610.00055164,231510000.0,616991250.0,282498000.0,675898437.5,1355799411.5889235,177287000.0,407201500.0
38,1043,2,[1],234727000.0,479583021.73913044,1000209921.6084336,169236500.0,387003500.0,120284500.0,147875057.14285713,120399535.2505133,88476500.0,172870000.0,295126500.0,638684568.1818181,1289400346.0600996,220766000.0,461347000.0,148854000.0,180242052.63157895,159360238.34241045,105014250.0,188524000.0,123468500.0,224156767.85714287,512536032.1810831,82446250.0,165525500.0,405923500.0,539675150.0,439182166.15856284,243272750.0,534735500.0,169391000.0,165601000.0,49466960.76001975,125488500.0,196630500.0,170086500.0,172241850.0,51989610.258949816,137231000.0,205002750.0,348521500.0,625167133.3333334,638635252.7522385,262211750.0,554213000.0,277837500.0,753417642.8571428,887316245.5214204,141952750.0,1305526250.0
39,1043,2,[2],180396500.0,191626867.0886076,81069732.86450894,147806750.0,234089500.0,139225000.0,163128370.96774194,106837886.90743679,97086500.0,185389250.0,283008000.0,432140159.09090906,550950934.3817388,206902750.0,417738500.0,148093000.0,207051423.07692307,267795704.14786673,110987500.0,194568000.0,113987500.0,120545020.83333333,57760420.562184274,80573250.0,157210000.0,217098000.0,497877083.3333333,963281912.0546703,139371750.0,410842500.0,166831000.0,160884675.0,63605521.87856314,114683250.0,189928250.0,169021500.0,195812111.1111111,100025093.12022598,137091000.0,216242250.0,310376000.0,452498956.5217391,302730731.16323775,199956500.0,663667750.0,246978500.0,284945230.7692308,160476104.29864573,154073500.0,380650000.0
40,1043,3,[1],455472000.0,1146101254.0983605,3109290816.033242,198826000.0,733013750.0,119626000.0,131561672.4137931,73722498.09774488,87093000.0,157698500.0,375357500.0,1128427333.3333333,2309120486.3850336,248886000.0,809709750.0,152581000.0,151736386.36363637,54973244.20806738,113671750.0,187080000.0,122203000.0,123014888.8888889,48712070.57677331,95521500.0,158147000.0,270525000.0,740076750.0,934766750.3286749,152459500.0,888918500.0,161042000.0,164477321.42857143,48504776.08851198,131905250.0,193728500.0,170974500.0,261880928.57142857,184771398.27962872,146648750.0,360005750.0,354094500.0,955117200.0,906067711.1125636,262187250.0,1423242500.0,315696500.0,348367166.6666667,149444962.94557926,240004000.0,486216500.0
41,1043,3,[2],193608500.0,306664653.84615386,385004009.02952075,149692500.0,264528500.0,123712000.0,122944184.21052632,45464914.27426281,87602000.0,154370500.0,263584000.0,341629142.85714287,220211175.40843678,175007000.0,498594750.0,169618000.0,167085187.5,61920703.545158006,115246000.0,195629500.0,125183000.0,119871250.0,44826702.78207511,88265750.0,146017500.0,210683500.0,429093700.0,682793799.7923751,150083500.0,307657000.0,159303000.0,155063500.0,56510145.570444755,113323500.0,192648500.0,204479000.0,454731833.3333333,491529245.85476655,160649250.0,531501500.0,527910500.0,530211250.0,47307164.308775686,503612750.0,558124000.0,208507500.0,235876750.0,114362803.72322768,144707500.0,323598250.0
42,1044,1,[1],192142000.0,254963076.27118644,194659989.47836906,164428500.0,265345000.0,177573500.0,262707226.19047618,332140984.53014076,116815750.0,285085500.0,336386500.0,559395319.4444444,610809459.1893528,223731000.0,757759750.0,217380000.0,229437763.15789473,98900564.4543613,167710250.0,301203250.0,168367000.0,235814285.7142857,244439292.37182754,120147000.0,277160500.0,406150500.0,1228582142.857143,3107447279.348614,264698500.0,711785750.0,136558000.0,147451316.66666666,90789672.60909353,95722000.0,205072250.0,210555500.0,399773160.0,905209391.1451396,142176750.0,281848750.0,317708500.0,1054745956.5217391,1980797803.44026,214132500.0,470593500.0,457338000.0,749522968.75,813520890.0368464,340532000.0,773657500.0
43,1044,1,[2],166240000.0,198820541.66666666,178981350.84058475,138047000.0,215692000.0,189812000.0,2564747590.909091,13202853264.419415,107599500.0,285587250.0,424595500.0,810802000.0,1492157082.4077892,294348750.0,870153750.0,269614500.0,296754111.1111111,163592325.82054862,191938500.0,354377000.0,145462000.0,241974863.63636363,336157455.3316152,106064000.0,239279750.0,517921000.0,655895600.0,452724665.99053335,320171250.0,889435750.0,133325500.0,141899350.0,76589297.1289233,104740250.0,196368750.0,278562500.0,600403619.0476191,573511857.6089298,165692000.0,1030581250.0,481951000.0,768249413.0434783,839090367.2309463,267911250.0,917336000.0,618210000.0,1165580833.3333333,1609447513.8496044,434223750.0,1127193250.0
44,1044,2,[1],178170500.0,232143490.74074075,202155037.59374312,150279250.0,241890750.0,181836000.0,215675535.7142857,161011273.9425038,113915750.0,285571250.0,334069500.0,613191675.0,697714265.9971788,215266000.0,702811000.0,226732500.0,248865192.30769232,116604912.3146419,180128500.0,312446750.0,143780000.0,175048223.07692307,134585711.67228284,107543500.0,251414750.0,396516500.0,1085514420.0,3247567042.324242,257147500.0,553701250.0,139066000.0,244917740.74074075,551646837.6052202,102077500.0,217014750.0,162028000.0,300023815.7894737,747405365.994818,115565500.0,251920500.0,258457500.0,374065471.15384614,627262265.385667,167326750.0,357335250.0,415020000.0,679193482.7586207,937613573.423163,287059500.0,638944500.0
45,1044,2,[2],171514000.0,201432113.33333334,139802695.67370233,152926250.0,227442250.0,169159000.0,3437306145.8333335,15390841562.52396,117775750.0,286143250.0,350152000.0,824300672.4137931,1605319360.5846872,201032750.0,674333000.0,238481500.0,260242562.5,118646842.73566629,185753750.0,333410000.0,149583500.0,224724384.6153846,282450996.4775479,107676000.0,256980500.0,494427000.0,617779625.0,465445342.7007266,289149250.0,759102750.0,149573000.0,172258500.0,117527359.451316,103865500.0,226207750.0,231730500.0,431940777.7777778,496785940.15373677,131263750.0,487777000.0,275395500.0,814422870.0,1609044504.1208286,173154250.0,473515750.0,483108000.0,574744021.7391304,300948314.2341735,350317250.0,780345250.0
46,1044,3,[1],178530000.0,194252507.93650794,81040589.00370479,153140750.0,237414750.0,174853000.0,218552386.36363637,180165762.02949578,120675250.0,275841750.0,348872000.0,682724750.0,803474555.2321993,240782500.0,774327250.0,226690500.0,252656150.0,129943858.22106983,178790500.0,299131250.0,182336000.0,244384916.66666666,200190178.29999736,119175750.0,278938250.0,324245500.0,926079214.2857143,1580521442.418165,197857500.0,445801000.0,142253000.0,152780111.1111111,76421810.0394768,105347500.0,205783500.0,227662500.0,570963818.1818181,1119921381.1080115,137775000.0,337150500.0,219502500.0,268385357.14285713,166678859.73658067,165568750.0,321939250.0,467327000.0,1012735035.7142857,1681267832.4183547,352824250.0,712131750.0
47,1044,3,[2],178917000.0,211168852.94117647,122224047.68777812,148810250.0,242211250.0,308904500.0,372907000.0,287404042.22706807,159886750.0,488841750.0,460235000.0,540993500.0,323532689.00008386,298125000.0,691944750.0,289584000.0,286091187.5,110324118.440121,202118750.0,364220500.0,169115000.0,176584285.7142857,107540670.57226607,104494250.0,261104500.0,401896500.0,807286333.3333334,900167311.4259864,259909750.0,908865250.0,124887000.0,127774083.33333333,81436424.9675356,84486250.0,175634000.0,318978500.0,322730666.6666667,148577093.110969,216371250.0,407482750.0,352728000.0,413843500.0,239741828.39341295,261030750.0,482943000.0,803539500.0,713171875.0,244256772.1472567,473027000.0,901364000.0
48,1045,1,[1],180828000.0,392756067.46031743,693988385.1621816,146782250.0,260635250.0,153177500.0,198924584.6153846,177044531.53183654,105084000.0,217791750.0,226932500.0,540985697.6744186,1711568971.5447817,153818000.0,312090000.0,241119500.0,242093542.85714287,82457926.51401696,185786750.0,286418750.0,145187000.0,181662850.0,140889640.46814856,104880500.0,215931500.0,220199000.0,569056365.8536586,1092147966.2751691,140836000.0,373102000.0,191740000.0,197376474.35897437,98208370.41891636,143473500.0,228438500.0,198096000.0,217614340.9090909,87645808.3363331,171113000.0,260855750.0,289138500.0,1247943264.7058823,2635258973.840927,225897750.0,549737750.0,200444000.0,338955222.2222222,546190766.7407672,132004000.0,318461750.0
49,1045,1,[2],169238000.0,194911233.6956522,123527137.724499,131134750.0,223327500.0,136831000.0,144590989.13043478,81865756.00480956,90908500.0,190250000.0,240157500.0,385920269.2307692,452753153.6803945,157437250.0,359562250.0,223327000.0,207258531.25,81186334.18350205,157785250.0,270061500.0,142016000.0,253963750.0,532951509.6787599,97173000.0,185862000.0,189533000.0,240660208.33333334,226766331.0300071,126455500.0,260673500.0,180366000.0,176983230.76923078,59810308.87044068,130644250.0,207708000.0,176363000.0,182663384.6153846,57179858.50876898,153878500.0,221446750.0,254682500.0,319277555.5555556,164295829.9912834,224407500.0,325974250.0,161286500.0,350576681.8181818,537415369.8509517,129369250.0,231246000.0
50,1045,2,[1],188503000.0,319785911.18421054,773367388.7836246,147708750.0,251388750.0,140449000.0,239729200.0,690772817.3151021,92596250.0,192691000.0,239738500.0,405591033.3333333,487719201.5855355,183573500.0,316344250.0,227486000.0,243625448.7179487,105228068.04424518,173776500.0,289746250.0,145477000.0,175079423.07692307,122815655.09070686,100259500.0,218710500.0,180287500.0,234623042.85714287,230880982.51649892,125079250.0,251298250.0,188222500.0,211529013.5135135,143182624.46067178,147840750.0,230866750.0,188209500.0,241442545.45454547,172694633.44407752,166042000.0,239822500.0,267420500.0,275466947.3684211,90219839.85869631,218554750.0,307845250.0,231739500.0,428607318.1818182,768577521.158074,154551500.0,329528000.0
51,1045,2,[2],164938000.0,204800101.06382978,210201903.23291504,138396500.0,225464750.0,139177000.0,162142500.0,106783208.96174015,96407000.0,203298000.0,225620000.0,336086500.0,485824988.2703438,162786750.0,307109500.0,207773000.0,208826950.0,103153850.40843119,150388000.0,251550000.0,132177000.0,133442732.14285715,71188626.94906075,85139000.0,179906000.0,185070000.0,2026788260.8695652,8442767270.4320755,135906750.0,293084250.0,183515000.0,193473489.58333334,119192227.24356292,138182500.0,221658000.0,196097500.0,636037595.2380953,1901465108.5461023,165698250.0,255373500.0,254912000.0,314093714.28571427,227743741.67736,216930750.0,315346250.0,205938000.0,287115972.2222222,247342805.28353155,113959000.0,354745750.0
52,1045,3,[1],220963000.0,649092054.054054,2908443366.311917,160126500.0,310994000.0,154839500.0,165256054.3478261,102486674.17325468,99746750.0,210128250.0,246249000.0,1543814961.5384614,6184741949.930276,183532500.0,330225500.0,219279500.0,220697086.95652175,88719870.50440575,162737500.0,272257750.0,152097000.0,185188075.0,138870786.1626929,110058750.0,212704750.0,211007500.0,254986636.36363637,195031513.21739718,140605750.0,292710750.0,175877500.0,177598521.73913044,69034741.15199853,127871250.0,206204250.0,180689000.0,188897818.1818182,60106397.94990544,156610500.0,231864250.0,293956500.0,481194950.0,492517715.7965462,238471000.0,376221750.0,491843500.0,6850224200.0,18978018584.674587,359089250.0,882752250.0
53,1045,3,[2],190497500.0,306839347.2222222,317627434.39058614,145194750.0,323254000.0,146166000.0,171591048.38709676,133037295.20810314,94946750.0,207207500.0,240936500.0,240512260.86956522,100157613.87507862,182783000.0,288023750.0,226925500.0,224577750.0,55391551.65868031,185336750.0,257622500.0,144060500.0,2525524500.0,7512594639.142795,92195750.0,226577750.0,203540000.0,569704882.3529412,890016536.0548172,134369000.0,378981000.0,175846000.0,167108500.0,57897533.118409865,124129500.0,199087000.0,177599000.0,189855000.0,59883852.819437064,154471750.0,224985000.0,252840500.0,300828333.3333333,130475969.63111849,225273250.0,312499750.0,360080000.0,601773400.0,625963645.6600654,192313750.0,482489500.0
54,1046,1,[1],218382500.0,298524833.3333333,223975648.62333372,166979500.0,320233250.0,241864000.0,487759129.0322581,672068632.9044796,136350500.0,451169000.0,475480000.0,907630934.7826087,1411062737.7510834,349825000.0,703194750.0,377001500.0,529508000.0,424646756.6863663,293468000.0,536870750.0,362309000.0,619937444.4444444,602558461.8110809,172553250.0,1075829750.0,460628000.0,2478613235.2941175,7265207174.741852,278350000.0,1137241500.0,299099000.0,342360868.42105263,164169654.23404163,233511000.0,388558000.0,245065000.0,341423545.45454544,299624167.97255844,197921250.0,336648000.0,699352500.0,1660395666.6666667,1754423774.037726,428037250.0,2089605500.0,355173000.0,839119558.8235294,1820058264.1203485,207376750.0,567130500.0
55,1046,1,[2],277875000.0,415267370.9677419,388751344.8894788,182973250.0,495154250.0,200136500.0,552193763.1578947,1296928699.8729959,115411500.0,302939250.0,653355000.0,898664000.0,700948874.2982169,353300750.0,1161123000.0,302000000.0,431323794.11764705,385827454.56949437,274521750.0,395585000.0,188032500.0,425928866.6666667,545844545.81793,126595500.0,316463250.0,378203500.0,639535600.0,572019337.4365706,243032000.0,994219250.0,240255500.0,299432000.0,209166305.50317168,198621750.0,313537250.0,201259000.0,209226142.85714287,70076461.51103923,162059500.0,260830500.0,465249500.0,1177779928.5714285,1257461673.3104186,368085000.0,2170675000.0,280496500.0,440717500.0,463429682.4168897,180046250.0,604863500.0
56,1046,2,[1],356938000.0,639535526.3157895,613917061.036749,234463000.0,789349000.0,200222000.0,292826000.0,285359190.0190589,118722500.0,324162750.0,418820000.0,1193180538.4615386,1651514323.208196,302798500.0,859415750.0,313581000.0,469613031.25,467639921.9818789,266296000.0,404082500.0,209063000.0,293698125.0,237318131.9493348,150412500.0,325770000.0,601027500.0,705782909.0909091,399834149.29078114,378045750.0,1048770250.0,241815000.0,241868928.57142857,76581921.04767314,184131000.0,293395250.0,222955000.0,225086000.0,77786561.83429115,181137500.0,267909000.0,948631500.0,2331844500.0,3169759286.977509,636052250.0,1597619000.0,467055500.0,646626500.0,537613027.7855532,283929250.0,800293500.0
57,1046,2,[2],224205000.0,315852428.5714286,252527627.41375667,175779000.0,362953500.0,217287500.0,270292791.6666667,225500967.38844216,143219500.0,309573000.0,428185500.0,1408283416.6666667,2053442409.5758872,332206250.0,868474750.0,334233500.0,350977900.0,107312503.55056489,283034750.0,387904250.0,292241000.0,909484083.3333334,1759817126.599,190191500.0,480912750.0,285241500.0,364623454.54545456,317294331.7755366,207252500.0,357499000.0,266677500.0,272842062.5,71874679.35882284,226338750.0,333872000.0,242532000.0,279000833.3333333,108259918.14712508,213011000.0,300060000.0,457204000.0,494535583.3333333,175768360.4624556,397921250.0,513879250.0,280631500.0,304641041.6666667,165589091.6717189,190270500.0,402213500.0
58,1046,3,[1],497514000.0,543394346.1538461,298053425.3378259,390949000.0,616060250.0,168419500.0,243323000.0,282328451.4713568,124965500.0,252290500.0,723774000.0,1397117192.3076923,1507053151.9177523,494560000.0,1714579750.0,298802000.0,538107062.5,453074009.2285515,256525750.0,567379750.0,230285000.0,280889950.0,174911127.85768518,171776000.0,350795750.0,1638651000.0,1562052375.0,600828629.0677936,1290836500.0,1897035500.0,248282000.0,250327250.0,65259596.39384463,205456000.0,294395500.0,188143500.0,190281000.0,50876566.86121159,160337750.0,218298500.0,440844500.0,954584250.0,935694707.9421458,395794000.0,1005027250.0,347987500.0,976313125.0,1193407496.5806618,238009500.0,1258052250.0
59,1046,3,[2],244231000.0,1333477777.1084337,4568727025.903401,171512250.0,1125588000.0,158976000.0,177634250.0,110113466.2084411,106231750.0,265744000.0,323910500.0,332972437.5,166740614.3655351,225120000.0,384119500.0,360762000.0,372547535.71428573,108977525.3494244,287592750.0,438433500.0,209243000.0,216585000.0,123221055.07176928,118289250.0,310208000.0,575528000.0,692757666.6666666,427736443.3231312,397466250.0,748821000.0,218939000.0,224265333.33333334,78393662.87667787,156005250.0,277625750.0,254823500.0,315942833.3333333,168028581.9502808,201860750.0,440364750.0,534591000.0,546996833.3333334,180430098.82825044,425289500.0,682970500.0,397561000.0,418297250.0,239276346.3350222,218719750.0,630647250.0
60,1047,1,[1],244255000.0,606045775.0,1183795199.004648,167034000.0,498748250.0,214283000.0,443807735.2941176,657149471.7588606,121065750.0,392531750.0,410357500.0,677271027.7777778,677536645.4045323,242375750.0,783758250.0,143156000.0,176240111.1111111,136640719.2738418,83917000.0,237121000.0,202723000.0,590027288.4615384,1280637436.0984235,118011000.0,370932750.0,255061000.0,605138475.0,955703876.4273949,173902750.0,364841000.0,129726500.0,155933288.46153846,101513164.96601212,96125000.0,201934500.0,211266500.0,294362111.1111111,266157512.92042774,149033250.0,299307250.0,468606000.0,568434857.1428572,298912435.6586861,399977500.0,864446000.0,281514000.0,372175470.5882353,378275266.92971766,168259000.0,415041250.0
61,1047,1,[2],210219000.0,278742833.3333333,224717611.3813218,152921500.0,324799000.0,145030000.0,159530858.97435898,99037545.35045895,89273750.0,214280250.0,308847500.0,382739409.09090906,275069121.54776645,194536500.0,443602750.0,108061500.0,115091700.0,73961733.32683598,67197750.0,160550750.0,166848500.0,520658250.0,1387804697.8138895,87059000.0,254111250.0,290300500.0,582952960.0,616470881.210328,139363250.0,948572750.0,159937000.0,470660361.1111111,1270990555.6907215,98600750.0,233662000.0,173053500.0,293301187.5,320764092.90780175,138382500.0,257434750.0,590664500.0,665154562.5,431759357.87853354,264814250.0,932917250.0,306215000.0,515753312.5,463717269.72611886,193938500.0,670296750.0
62,1047,2,[1],168334000.0,253431282.60869566,268346283.26754794,135339250.0,248395750.0,135245500.0,342518107.14285713,1139192377.2854888,75134000.0,214293750.0,222633500.0,270125693.1818182,238788024.35615823,155035000.0,316747000.0,109249500.0,126907760.86956522,98146931.23360124,68080500.0,164627000.0,117335500.0,121707142.85714285,79806793.100236,60532500.0,174825750.0,233725000.0,283285531.25,192391841.5698942,147739750.0,343790000.0,118689500.0,137837031.25,87793281.01568493,81278000.0,184499500.0,174460500.0,259145264.70588234,297931896.3807796,136665250.0,244492500.0,269227500.0,334886433.3333333,270343281.04445076,195252000.0,361480250.0,325899000.0,558132407.4074074,689460011.742631,213006000.0,603622250.0
63,1047,2,[2],168334000.0,249486160.7142857,280563999.6161925,125806500.0,243786750.0,145635500.0,246897596.77419356,385600011.1649192,82896000.0,229072000.0,226660000.0,250350074.07407406,139961827.65150672,159092500.0,326858750.0,106231500.0,108410250.0,66332115.60194026,59373250.0,149188250.0,117376500.0,124643411.76470588,73694657.16930257,67803250.0,175430750.0,235494500.0,320652777.7777778,226485793.19746292,161290250.0,451649250.0,131699000.0,142370600.0,91060758.77204187,82691500.0,186918000.0,157009500.0,168541800.0,65536611.1048626,122635750.0,213391250.0,276655500.0,280518071.4285714,121998723.98452386,186311750.0,365483750.0,281139500.0,393833794.11764705,295551063.44647104,188428750.0,567960000.0
64,1047,3,[1],174138000.0,253609303.57142857,215699222.57798505,144330750.0,259697750.0,112003000.0,217000734.375,516715278.32561415,77913750.0,179841750.0,245374500.0,327860634.61538464,265838472.3608224,159244250.0,385226250.0,116371500.0,125424500.0,72773133.8238341,81306750.0,180754750.0,130471000.0,132956812.5,88665271.3213922,70734000.0,194271000.0,287075500.0,492084029.4117647,505496877.98838,161501250.0,612313000.0,121900000.0,137616613.63636363,91282431.027831,82303750.0,183197000.0,167374500.0,263940850.0,306476225.7208991,131611250.0,226495250.0,529819500.0,608741071.4285715,426610771.8077727,235058500.0,881801500.0,359004000.0,440070766.6666667,334003678.82626516,278721500.0,476830500.0
65,1047,3,[2],183272000.0,280634018.1818182,284299495.8725419,123986750.0,274694000.0,142952500.0,221020893.93939394,323324221.0596855,83784250.0,234243000.0,241389500.0,312017241.37931037,226143826.1865749,156568000.0,367507250.0,144345500.0,242528666.66666666,246736921.98439482,93709750.0,294824000.0,120062500.0,128909857.14285715,84138606.78483973,68344750.0,184059750.0,199191000.0,255917638.8888889,203644064.26766518,124900250.0,329786500.0,120860000.0,155609476.19047618,115519550.76888359,90547250.0,197903500.0,211902000.0,577159178.5714285,1163784584.5364828,163837250.0,324496250.0,397419500.0,468664937.5,291275049.1085421,239925000.0,623790500.0,264474000.0,356028531.25,301939175.59289616,175236250.0,388226500.0
66,1048,1,[1],242878500.0,407978059.3220339,398887363.599374,173631750.0,436591750.0,151744500.0,441567529.4117647,1208075224.158448,91055000.0,212901000.0,238538500.0,701726147.0588236,1122041920.739664,135414000.0,580965750.0,146442000.0,259919100.0,482955924.06902415,79752750.0,209138000.0,147201500.0,159985769.23076922,99503161.33586591,96931250.0,216994750.0,286054000.0,1304375214.2857144,1699931289.8394465,178017000.0,2687032500.0,138184000.0,138766600.0,76960594.58432823,89254500.0,186640500.0,171233000.0,774429125.0,1596180305.8326411,114035250.0,265465000.0,261853000.0,665334111.1111112,1152299201.2424257,189416250.0,378753750.0,258147000.0,497358722.2222222,600686855.8732768,153282250.0,402168250.0
67,1048,1,[2],162762500.0,328610033.3333333,350330511.92637914,130866750.0,428593000.0,173621500.0,303832433.3333333,387522718.5650482,102326000.0,292487000.0,256719000.0,575189937.5,722613003.2511108,156491750.0,698583250.0,154184000.0,254957343.75,305901509.8561759,103388750.0,245832500.0,151033500.0,334268583.3333333,429267330.7812216,80850500.0,308227750.0,251568500.0,416208321.4285714,447192762.414763,153773500.0,431198500.0,146811500.0,152316208.33333334,79964343.30321816,101771750.0,191114750.0,186628000.0,339354900.0,401251998.9925159,136278000.0,290698750.0,320057500.0,410498312.5,282614070.87918025,175803500.0,630581500.0,231397500.0,314845050.0,301201828.16634345,140559000.0,329673500.0
68,1048,2,[1],129792000.0,148298444.44444445,67565666.53487901,113999500.0,186818250.0,121942000.0,262145184.21052632,478144338.6221227,77385000.0,209392500.0,267679500.0,431180333.3333333,437162097.14542836,184732500.0,389980750.0,143635500.0,223976730.76923078,223255658.151239,96712250.0,225484250.0,276217000.0,474402875.0,481213598.51675296,142479000.0,685044000.0,365375000.0,518864666.6666667,440735884.6956197,188732250.0,748446250.0,125334500.0,130083458.33333333,71854051.78292498,83151500.0,171308000.0,183362000.0,298289300.0,298327491.4465812,119016500.0,297512250.0,217019500.0,372955250.0,394166703.11359066,135992750.0,378546250.0,169900500.0,296130750.0,311201208.44822806,104236000.0,291324000.0
69,1048,2,[2],198396000.0,339375875.0,254653593.89432713,149268500.0,565628750.0,114352500.0,141897156.25,128871208.64103271,69195500.0,176291500.0,188300500.0,260429281.25,200706104.80481377,129010750.0,299083750.0,134808500.0,138352156.25,69717365.88613045,95447500.0,193886500.0,136240000.0,247900541.66666666,291484512.83501315,89769000.0,215953250.0,251941500.0,354593375.0,264554674.0754975,171771500.0,575830000.0,133677000.0,137129857.14285713,62795432.45742724,103384250.0,178338500.0,180029500.0,275745000.0,288643788.4132543,138619750.0,260503250.0,210518000.0,279391500.0,193841453.6376314,157852250.0,318569500.0,200297500.0,376863250.0,561373361.2129164,141937750.0,272793750.0
70,1048,3,[1],130545500.0,157398764.70588234,87150253.56905463,112244500.0,174807500.0,123255000.0,132574400.0,78417622.62776142,91335750.0,206087000.0,307271500.0,428397846.15384614,367537498.4905195,140020000.0,637094500.0,148070500.0,161857307.69230768,93653059.51602979,98598250.0,214231750.0,142728500.0,267812583.33333334,352125864.6157787,93778000.0,225134250.0,260228500.0,337565555.5555556,217059255.79710108,171611750.0,553028500.0,144863500.0,144855772.72727272,75424657.36320873,98386250.0,203701250.0,186608500.0,410690916.6666667,531847692.64336985,129387000.0,297469750.0,286557500.0,703514357.1428572,759197816.0589361,163586750.0,1153571750.0,273720500.0,314033250.0,167550898.18078417,186082500.0,410566750.0
71,1048,3,[2],182023000.0,248607666.66666666,150568158.62001577,143838250.0,394245500.0,178513000.0,281155714.28571427,307400317.4104177,104066250.0,286599500.0,279937500.0,386909400.0,297477924.2499181,154895250.0,531228750.0,171902000.0,382658558.8235294,652702623.4077313,106005750.0,250510750.0,163253000.0,309621423.0769231,464948497.97557586,88708250.0,257072750.0,270713500.0,368570961.53846157,288791862.270947,159653500.0,491493250.0,134097000.0,146264125.0,82320987.59837538,97713000.0,204437750.0,152233500.0,151629850.0,72494446.0274544,103693500.0,201274500.0,207018500.0,554328458.3333334,1156337810.366038,148961250.0,334481250.0,232592000.0,245458428.57142857,133836977.47938095,140865500.0,349058000.0
72,1049,1,[1],172528000.0,295924935.8974359,376374981.4256896,135492750.0,253635250.0,143266500.0,168304260.0,140907405.7320707,92654750.0,215008000.0,245791000.0,750223650.0,1615519908.2933202,152170000.0,568014750.0,160982500.0,193134348.8372093,209953695.86312982,103499000.0,221478750.0,163326000.0,296320036.58536583,643141798.9142118,106969000.0,244617750.0,262883000.0,704617037.5,1464572322.7064059,156648500.0,447653500.0,110704000.0,149536088.2352941,218670274.64660493,68912250.0,163632250.0,229779500.0,369423758.0645161,482734956.18859965,184968750.0,318326500.0,357667500.0,677988523.8095238,908974764.3384968,270928000.0,583657500.0,414097000.0,739494586.9565217,789974722.7880164,287304250.0,715639750.0
73,1049,1,[2],182551500.0,240335045.45454547,199371546.4987823,132954750.0,266296250.0,187010000.0,787388783.018868,1433407651.7752383,113312000.0,391031750.0,181455500.0,387362466.6666667,860255143.4531462,120563000.0,262416500.0,170004000.0,619832934.7826087,2113821725.5306659,109484250.0,258787250.0,189411000.0,424909422.2222222,632446130.2826594,117381750.0,324664750.0,202613000.0,319400930.5555556,355670801.36550605,134272000.0,287664000.0,103354000.0,106017590.9090909,58410381.15462096,66618500.0,146833500.0,286884000.0,696114935.483871,992383927.2234632,206943500.0,698080000.0,293720500.0,389975000.0,261808560.6086182,222997000.0,439628000.0,296240000.0,312464619.04761904,144962726.14126453,203821750.0,391739750.0
74,1049,2,[1],173033500.0,250166161.29032257,203335819.8234249,129221000.0,257721000.0,190861500.0,430095380.95238096,862630723.752885,112513250.0,301856000.0,209222500.0,329521714.28571427,426471122.4847057,143129750.0,307604250.0,151894000.0,162799826.92307693,85839176.5873882,105564250.0,218936000.0,215855500.0,415373895.8333333,717311005.1793329,127734000.0,312889750.0,302219500.0,526188900.0,536175699.09700775,168252000.0,656294250.0,108439500.0,113547833.33333333,63519577.79867733,73561250.0,151730750.0,256821000.0,422573815.7894737,421285423.918921,203774250.0,397372250.0,356456500.0,374799892.85714287,182657005.26461753,230260250.0,491499750.0,386759000.0,528828625.0,376244668.2000194,248323500.0,729364000.0
