scenario_id,K,train_samples_per_user,top1_mean,top1_std,top3_mean,top3_std,top5_mean,top5_std,n_features_mean,n_features_std,n_observations,baseline_top1_mean,baseline_top1_std,baseline_top3_mean,baseline_top5_mean
2.1,1,1,0.27383120825743773,0.049193691310477974,0.5309653916211293,0.05398874127329265,0.6693989071038252,0.05152174611410285,167.33333333333334,10.457460999976885,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,2,1,0.3688524590163934,0.060485377834518086,0.6320582877959927,0.07075613956856378,0.7568306010928962,0.05904302248320779,193.88888888888889,11.640311651580122,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,3,1,0.3822100789313904,0.05523362185812862,0.6578627808136005,0.04734660565802256,0.7844565877352763,0.04083268312528933,206.33333333333334,11.320377352201053,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,4,1,0.43897996357012753,0.07259549289064678,0.710989678202793,0.06387343099914233,0.8205828779599271,0.05380057198307538,243.33333333333334,47.99999999999999,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,5,1,0.5242865816636308,0.08805080744482725,0.7950819672131147,0.0820445042334025,0.8870673952641165,0.05843153394377599,314.3333333333333,42.66588049590171,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,6,1,0.5355191256830601,0.0772210835143143,0.8029751062537948,0.06914866695322426,0.8943533697632058,0.04794474984560687,322.3333333333333,36.288154936276996,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,7,1,0.5491803278688524,0.08253745349342079,0.8160291438979963,0.06469145557663548,0.9058894960534305,0.0527313901387732,330.6666666666667,31.278421038177555,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,8,1,0.583485124468731,0.06088382380068994,0.8457802064359441,0.0446425474358186,0.9225865209471767,0.025559146775512746,356.0,6.729265849104534,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,9,1,0.6077717061323619,0.05412336700048776,0.8636915604128719,0.03962474439122346,0.9319975713418337,0.028018087612873475,361.55555555555554,9.215791751665344,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,10,1,0.6089860352155434,0.052463598567220264,0.8591378263509412,0.03867857800685355,0.9316939890710382,0.025822310952698217,366.44444444444446,7.732964640961756,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,11,1,0.6114146933819065,0.05001149686846417,0.8570127504553734,0.040709465644129327,0.9313904068002429,0.02813848100032179,368.77777777777777,7.987411479219333,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,12,1,0.6114146933819065,0.04061131614648118,0.851244687310261,0.042588657342121757,0.9304796599878566,0.02700958497890819,371.6666666666667,6.258579017696846,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,13,1,0.6153612629022466,0.05062452809330777,0.8646023072252581,0.03548804888034361,0.9374620522161506,0.02184932985687373,376.6666666666667,5.508141487063388,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,14,1,0.631451123254402,0.0483737069463422,0.8688524590163935,0.03861054175715716,0.9389799635701275,0.02653255698784669,379.55555555555554,5.849259481164051,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,15,1,0.6384335154826958,0.04695627577202788,0.8658166363084396,0.038091467108528926,0.9374620522161506,0.024058395791006756,381.8888888888889,6.9517655329532815,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,16,1,0.6317547055251973,0.042809670124936215,0.8694596235579842,0.0382096109965878,0.9408014571948998,0.025756771986730584,384.44444444444446,8.076676569141252,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,17,1,0.6554341226472374,0.05070237210867679,0.8709775349119611,0.03561087496889999,0.9377656344869459,0.0241227101397146,390.55555555555554,5.591997876570799,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,18,1,0.6612021857923497,0.05497374961469569,0.8819064966605951,0.033608576075651854,0.945658773527626,0.02314531920451245,393.0,7.2163336742499125,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,19,1,0.6633272616879174,0.05485490764896097,0.887370977534912,0.037416193910465606,0.9444444444444444,0.023055891925525148,395.0,7.073735636073531,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
2.1,20,1,0.6775956284153005,0.05669919058592938,0.8922282938676381,0.03583168711634814,0.9489981785063752,0.026580291761649034,399.0,8.004715591331975,54,0.8242258652094718,0.042177676849741955,0.9602307225258044,0.9829993928354583
