scenario_id,sub_experiment,K,n_features_selected,top1,top3,top5,seed,subsample_seed,effective_spu,max_k,var95_k,is_baseline,train_samples
4.2,"S4.2_F, T1toI2",23,416,0.6721311475409836,0.8524590163934426,0.9098360655737705,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",23,416,0.7049180327868853,0.8770491803278688,0.9672131147540983,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",23,416,0.7131147540983607,0.8934426229508197,0.9590163934426229,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",24,416,0.6721311475409836,0.8524590163934426,0.9098360655737705,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",24,416,0.7049180327868853,0.8770491803278688,0.9672131147540983,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",24,416,0.7131147540983607,0.8934426229508197,0.9590163934426229,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",25,416,0.6721311475409836,0.8524590163934426,0.9098360655737705,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",25,416,0.7049180327868853,0.8770491803278688,0.9672131147540983,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",25,416,0.7131147540983607,0.8934426229508197,0.9590163934426229,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",26,425,0.6557377049180327,0.8852459016393442,0.9508196721311475,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",26,425,0.6639344262295082,0.8934426229508197,0.9508196721311475,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",26,425,0.7049180327868853,0.8934426229508197,0.9508196721311475,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",27,425,0.6557377049180327,0.8852459016393442,0.9508196721311475,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",27,425,0.6639344262295082,0.8934426229508197,0.9508196721311475,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",27,425,0.7049180327868853,0.8934426229508197,0.9508196721311475,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",28,427,0.6639344262295082,0.8934426229508197,0.9672131147540983,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",28,427,0.680327868852459,0.8770491803278688,0.9508196721311475,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",28,427,0.6967213114754098,0.8852459016393442,0.9426229508196722,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",29,433,0.7049180327868853,0.860655737704918,0.9344262295081968,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",29,433,0.6721311475409836,0.8688524590163934,0.9590163934426229,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",29,433,0.7459016393442623,0.8770491803278688,0.9508196721311475,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",30,443,0.6967213114754098,0.8770491803278688,0.9508196721311475,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",30,443,0.6639344262295082,0.8360655737704918,0.9426229508196722,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",30,443,0.6967213114754098,0.8934426229508197,0.9590163934426229,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",35,475,0.7459016393442623,0.9180327868852459,0.9672131147540983,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",35,475,0.7213114754098361,0.9098360655737705,0.9672131147540983,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",35,475,0.7295081967213115,0.9262295081967213,0.9672131147540983,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",40,490,0.7295081967213115,0.9262295081967213,0.9590163934426229,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",40,490,0.7704918032786885,0.9262295081967213,0.9672131147540983,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",40,490,0.7131147540983607,0.9016393442622951,0.9672131147540983,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",45,500,0.7704918032786885,0.9016393442622951,0.9590163934426229,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",45,500,0.7213114754098361,0.9180327868852459,0.9590163934426229,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",45,500,0.7213114754098361,0.8770491803278688,0.9508196721311475,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",50,502,0.7459016393442623,0.9098360655737705,0.9672131147540983,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",50,502,0.7377049180327869,0.9098360655737705,0.9508196721311475,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",50,502,0.7295081967213115,0.9098360655737705,0.9590163934426229,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",55,504,0.6557377049180327,0.9180327868852459,0.9590163934426229,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",55,504,0.7786885245901639,0.9180327868852459,0.9508196721311475,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",55,504,0.7131147540983607,0.9262295081967213,0.9672131147540983,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",60,507,0.7377049180327869,0.9098360655737705,0.9754098360655737,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",60,507,0.7459016393442623,0.9344262295081968,0.9754098360655737,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",60,507,0.7459016393442623,0.9016393442622951,0.9590163934426229,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",61,539,0.7049180327868853,0.9262295081967213,0.9672131147540983,42,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",61,539,0.7540983606557377,0.9262295081967213,0.9672131147540983,123,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",61,539,0.7377049180327869,0.9180327868852459,0.9672131147540983,456,0,1,61,18,False,61
4.2,"S4.2_F, T1toI2",-1,620,0.7868852459016393,0.9508196721311475,0.9754098360655737,42,0,1,61,18,True,61
4.2,"S4.2_F, T1toI2",-1,620,0.7704918032786885,0.9426229508196722,0.9672131147540983,123,0,1,61,18,True,61
4.2,"S4.2_F, T1toI2",-1,620,0.7868852459016393,0.9344262295081968,0.9836065573770492,456,0,1,61,18,True,61
4.2,"S4.2_F, T1toI2",1,167,0.2540983606557377,0.5081967213114754,0.6311475409836066,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",1,167,0.2786885245901639,0.5573770491803278,0.680327868852459,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",1,167,0.2786885245901639,0.5327868852459017,0.6639344262295082,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",2,185,0.3524590163934426,0.6229508196721312,0.7377049180327869,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",2,185,0.36885245901639346,0.6311475409836066,0.7213114754098361,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",2,185,0.3770491803278688,0.6885245901639344,0.7786885245901639,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",3,219,0.4016393442622951,0.6639344262295082,0.819672131147541,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",3,219,0.3524590163934426,0.6639344262295082,0.7704918032786885,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",3,219,0.3360655737704918,0.6557377049180327,0.8032786885245902,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",4,227,0.4262295081967213,0.6557377049180327,0.7868852459016393,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",4,227,0.3770491803278688,0.639344262295082,0.7950819672131147,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",4,227,0.39344262295081966,0.639344262295082,0.7704918032786885,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",5,254,0.48360655737704916,0.7213114754098361,0.8032786885245902,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",5,254,0.4672131147540984,0.7786885245901639,0.860655737704918,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",5,254,0.4918032786885246,0.7950819672131147,0.8688524590163934,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",6,335,0.4672131147540984,0.7704918032786885,0.8688524590163934,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",6,335,0.5409836065573771,0.7540983606557377,0.8770491803278688,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",6,335,0.5,0.8032786885245902,0.8852459016393442,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",7,353,0.5655737704918032,0.7786885245901639,0.8770491803278688,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",7,353,0.5491803278688525,0.7950819672131147,0.9016393442622951,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",7,353,0.5491803278688525,0.7868852459016393,0.860655737704918,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",8,361,0.5327868852459017,0.7786885245901639,0.8770491803278688,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",8,361,0.5491803278688525,0.7622950819672131,0.860655737704918,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",8,361,0.5327868852459017,0.8360655737704918,0.8688524590163934,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",9,364,0.5491803278688525,0.7868852459016393,0.8934426229508197,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",9,364,0.5737704918032787,0.7868852459016393,0.9180327868852459,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",9,364,0.5409836065573771,0.7786885245901639,0.860655737704918,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",10,365,0.5409836065573771,0.7540983606557377,0.8852459016393442,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",10,365,0.5409836065573771,0.7950819672131147,0.8852459016393442,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",10,365,0.5655737704918032,0.7950819672131147,0.8852459016393442,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",11,369,0.5655737704918032,0.8114754098360656,0.8852459016393442,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",11,369,0.5409836065573771,0.7868852459016393,0.9016393442622951,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",11,369,0.5655737704918032,0.8360655737704918,0.9016393442622951,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",12,377,0.5655737704918032,0.8114754098360656,0.9098360655737705,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",12,377,0.5819672131147541,0.7868852459016393,0.9016393442622951,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",12,377,0.6065573770491803,0.8770491803278688,0.9262295081967213,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",13,385,0.6229508196721312,0.8278688524590164,0.9180327868852459,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",13,385,0.6229508196721312,0.819672131147541,0.8934426229508197,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",13,385,0.6557377049180327,0.8278688524590164,0.9344262295081968,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",14,388,0.6311475409836066,0.8114754098360656,0.9016393442622951,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",14,388,0.5983606557377049,0.7950819672131147,0.8934426229508197,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",14,388,0.6311475409836066,0.8524590163934426,0.9180327868852459,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",15,390,0.6557377049180327,0.8114754098360656,0.9016393442622951,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",15,390,0.6147540983606558,0.8278688524590164,0.9098360655737705,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",15,390,0.6147540983606558,0.819672131147541,0.9262295081967213,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",16,390,0.6557377049180327,0.8114754098360656,0.9016393442622951,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",16,390,0.6147540983606558,0.8278688524590164,0.9098360655737705,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",16,390,0.6147540983606558,0.819672131147541,0.9262295081967213,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",17,390,0.6557377049180327,0.8114754098360656,0.9016393442622951,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",17,390,0.6147540983606558,0.8278688524590164,0.9098360655737705,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",17,390,0.6147540983606558,0.819672131147541,0.9262295081967213,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",18,398,0.6557377049180327,0.8360655737704918,0.9180327868852459,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",18,398,0.6721311475409836,0.860655737704918,0.9754098360655737,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",18,398,0.6557377049180327,0.8278688524590164,0.9344262295081968,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",19,399,0.6885245901639344,0.8688524590163934,0.9508196721311475,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",19,399,0.6721311475409836,0.8278688524590164,0.9262295081967213,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",19,399,0.6967213114754098,0.8934426229508197,0.9590163934426229,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",20,411,0.7213114754098361,0.860655737704918,0.9344262295081968,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",20,411,0.6639344262295082,0.9016393442622951,0.9590163934426229,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",20,411,0.7213114754098361,0.860655737704918,0.9508196721311475,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",21,411,0.7213114754098361,0.860655737704918,0.9344262295081968,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",21,411,0.6639344262295082,0.9016393442622951,0.9590163934426229,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",21,411,0.7213114754098361,0.860655737704918,0.9508196721311475,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",22,415,0.7213114754098361,0.8770491803278688,0.9426229508196722,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",22,415,0.7049180327868853,0.8442622950819673,0.9508196721311475,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",22,415,0.7213114754098361,0.8770491803278688,0.9508196721311475,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",23,416,0.7459016393442623,0.8934426229508197,0.9508196721311475,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",23,416,0.6885245901639344,0.8852459016393442,0.9672131147540983,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",23,416,0.7295081967213115,0.8934426229508197,0.9508196721311475,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",24,421,0.7295081967213115,0.860655737704918,0.9590163934426229,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",24,421,0.7213114754098361,0.8852459016393442,0.9508196721311475,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",24,421,0.7540983606557377,0.8852459016393442,0.9508196721311475,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",25,421,0.7295081967213115,0.860655737704918,0.9590163934426229,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",25,421,0.7213114754098361,0.8852459016393442,0.9508196721311475,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",25,421,0.7540983606557377,0.8852459016393442,0.9508196721311475,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",26,421,0.7295081967213115,0.860655737704918,0.9590163934426229,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",26,421,0.7213114754098361,0.8852459016393442,0.9508196721311475,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",26,421,0.7540983606557377,0.8852459016393442,0.9508196721311475,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",27,428,0.7213114754098361,0.8852459016393442,0.9590163934426229,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",27,428,0.7049180327868853,0.860655737704918,0.9426229508196722,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",27,428,0.7704918032786885,0.8934426229508197,0.9590163934426229,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",28,429,0.7377049180327869,0.9016393442622951,0.9508196721311475,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",28,429,0.680327868852459,0.860655737704918,0.9672131147540983,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",28,429,0.7213114754098361,0.8688524590163934,0.9672131147540983,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",29,430,0.7377049180327869,0.8852459016393442,0.9426229508196722,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",29,430,0.7704918032786885,0.9098360655737705,0.9918032786885246,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",29,430,0.6721311475409836,0.819672131147541,0.9180327868852459,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",30,434,0.6885245901639344,0.8934426229508197,0.9426229508196722,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",30,434,0.7049180327868853,0.8852459016393442,0.9754098360655737,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",30,434,0.8032786885245902,0.9262295081967213,0.9590163934426229,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",35,450,0.7540983606557377,0.9016393442622951,0.9590163934426229,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",35,450,0.7459016393442623,0.9098360655737705,0.9508196721311475,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",35,450,0.7704918032786885,0.9098360655737705,0.9836065573770492,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",40,476,0.7704918032786885,0.9098360655737705,0.9672131147540983,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",40,476,0.7622950819672131,0.9180327868852459,0.9672131147540983,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",40,476,0.7459016393442623,0.9426229508196722,0.9672131147540983,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",45,496,0.7950819672131147,0.9180327868852459,0.9590163934426229,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",45,496,0.8032786885245902,0.9508196721311475,0.9836065573770492,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",45,496,0.7622950819672131,0.9180327868852459,0.9672131147540983,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",50,501,0.7622950819672131,0.9262295081967213,0.9754098360655737,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",50,501,0.7868852459016393,0.9426229508196722,0.9754098360655737,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",50,501,0.7950819672131147,0.9426229508196722,0.9754098360655737,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",55,510,0.7540983606557377,0.9180327868852459,0.9672131147540983,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",55,510,0.7704918032786885,0.9344262295081968,0.9754098360655737,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",55,510,0.7540983606557377,0.9262295081967213,0.9672131147540983,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",60,515,0.8360655737704918,0.9508196721311475,0.9754098360655737,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",60,515,0.7786885245901639,0.9262295081967213,0.9754098360655737,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",60,515,0.7786885245901639,0.9262295081967213,0.9754098360655737,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",61,545,0.8278688524590164,0.9426229508196722,0.9836065573770492,42,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",61,545,0.7950819672131147,0.9262295081967213,0.9836065573770492,123,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",61,545,0.8032786885245902,0.9590163934426229,0.9836065573770492,456,7,1,61,17,False,61
4.2,"S4.2_F, T1toI2",-1,620,0.7950819672131147,0.9344262295081968,0.9590163934426229,42,7,1,61,17,True,61
4.2,"S4.2_F, T1toI2",-1,620,0.7868852459016393,0.9262295081967213,0.9590163934426229,123,7,1,61,17,True,61
4.2,"S4.2_F, T1toI2",-1,620,0.7622950819672131,0.9016393442622951,0.9672131147540983,456,7,1,61,17,True,61
4.2,"S4.2_F, T1toI2",1,187,0.1885245901639344,0.4180327868852459,0.5163934426229508,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",1,187,0.20491803278688525,0.4262295081967213,0.5819672131147541,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",1,187,0.19672131147540983,0.4344262295081967,0.5819672131147541,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",2,205,0.3114754098360656,0.6147540983606558,0.7049180327868853,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",2,205,0.2786885245901639,0.6311475409836066,0.7377049180327869,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",2,205,0.319672131147541,0.5819672131147541,0.6967213114754098,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",3,215,0.319672131147541,0.6065573770491803,0.7540983606557377,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",3,215,0.32786885245901637,0.6311475409836066,0.7704918032786885,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",3,215,0.32786885245901637,0.6147540983606558,0.7459016393442623,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",4,246,0.48360655737704916,0.7213114754098361,0.8360655737704918,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",4,246,0.45081967213114754,0.7049180327868853,0.819672131147541,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",4,246,0.45901639344262296,0.7377049180327869,0.8360655737704918,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",5,296,0.5081967213114754,0.8114754098360656,0.8852459016393442,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",5,296,0.5163934426229508,0.7540983606557377,0.8524590163934426,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",5,296,0.5081967213114754,0.7459016393442623,0.8770491803278688,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",6,301,0.5163934426229508,0.7868852459016393,0.9016393442622951,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",6,301,0.48360655737704916,0.8442622950819673,0.9016393442622951,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",6,301,0.5,0.7622950819672131,0.8770491803278688,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",7,326,0.5327868852459017,0.7950819672131147,0.8934426229508197,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",7,326,0.5163934426229508,0.7459016393442623,0.860655737704918,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",7,326,0.5,0.7868852459016393,0.8688524590163934,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",8,338,0.5409836065573771,0.7786885245901639,0.9098360655737705,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",8,338,0.5081967213114754,0.8114754098360656,0.9180327868852459,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",8,338,0.5409836065573771,0.8114754098360656,0.9016393442622951,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",9,340,0.5491803278688525,0.8114754098360656,0.9016393442622951,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",9,340,0.5245901639344263,0.8114754098360656,0.8524590163934426,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",9,340,0.48360655737704916,0.7704918032786885,0.8688524590163934,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",10,348,0.5573770491803278,0.8032786885245902,0.8770491803278688,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",10,348,0.5245901639344263,0.8114754098360656,0.8852459016393442,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",10,348,0.5327868852459017,0.7950819672131147,0.9016393442622951,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",11,348,0.5573770491803278,0.8032786885245902,0.8770491803278688,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",11,348,0.5245901639344263,0.8114754098360656,0.8852459016393442,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",11,348,0.5327868852459017,0.7950819672131147,0.9016393442622951,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",12,348,0.5573770491803278,0.8032786885245902,0.8770491803278688,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",12,348,0.5245901639344263,0.8114754098360656,0.8852459016393442,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",12,348,0.5327868852459017,0.7950819672131147,0.9016393442622951,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",13,352,0.5491803278688525,0.7704918032786885,0.8934426229508197,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",13,352,0.5163934426229508,0.8278688524590164,0.9180327868852459,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",13,352,0.5573770491803278,0.7786885245901639,0.8688524590163934,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",14,372,0.5737704918032787,0.7868852459016393,0.8934426229508197,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",14,372,0.5081967213114754,0.8032786885245902,0.8934426229508197,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",14,372,0.4918032786885246,0.7704918032786885,0.8688524590163934,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",15,373,0.48360655737704916,0.7786885245901639,0.9016393442622951,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",15,373,0.4918032786885246,0.7786885245901639,0.9016393442622951,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",15,373,0.5081967213114754,0.7540983606557377,0.8688524590163934,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",16,374,0.4918032786885246,0.7950819672131147,0.9098360655737705,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",16,374,0.47540983606557374,0.819672131147541,0.8934426229508197,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",16,374,0.5491803278688525,0.819672131147541,0.8852459016393442,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",17,374,0.4918032786885246,0.7950819672131147,0.9098360655737705,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",17,374,0.47540983606557374,0.819672131147541,0.8934426229508197,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",17,374,0.5491803278688525,0.819672131147541,0.8852459016393442,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",18,378,0.5,0.8114754098360656,0.9016393442622951,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",18,378,0.5,0.7868852459016393,0.8852459016393442,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",18,378,0.5737704918032787,0.8524590163934426,0.9180327868852459,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",19,378,0.5,0.8114754098360656,0.9016393442622951,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",19,378,0.5,0.7868852459016393,0.8852459016393442,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",19,378,0.5737704918032787,0.8524590163934426,0.9180327868852459,456,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",20,385,0.5737704918032787,0.8442622950819673,0.9426229508196722,42,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",20,385,0.6229508196721312,0.8278688524590164,0.9262295081967213,123,13,1,61,18,False,61
4.2,"S4.2_F, T1toI2",20,385,0.5573770491803278,0.819672131147541,0.9016393442622951,456,13,1,61,18,False,61
