model,experiment,random_seed,early_stopping,k_value,train_top_k_accuracy,test_top_k_accuracy,model_path,hyperparameters,timestamp
LightGBM,IT_vs_F,456,True,3,1.0,0.875,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 456, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,IT_vs_F,456,True,4,1.0,0.890625,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 456, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,IT_vs_F,456,True,5,1.0,0.921875,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 456, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
ExtraTrees,IT_vs_F,456,True,1,0.84375,0.625,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,IT_vs_F,456,True,2,0.921875,0.84375,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,IT_vs_F,456,True,3,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,IT_vs_F,456,True,4,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
ExtraTrees,IT_vs_F,456,True,5,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,IT_vs_F,456,True,1,0.84375,0.5625,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,IT_vs_F,456,True,2,0.921875,0.796875,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,IT_vs_F,456,True,3,1.0,0.9375,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,IT_vs_F,456,True,4,1.0,0.953125,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
GradientBoosting,IT_vs_F,456,True,5,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
KNN,IT_vs_F,456,True,1,0.5625,0.4375,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,IT_vs_F,456,True,2,0.8125,0.65625,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,IT_vs_F,456,True,3,0.875,0.734375,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,IT_vs_F,456,True,4,0.8984375,0.796875,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
KNN,IT_vs_F,456,True,5,0.90625,0.8125,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",2025-08-14_220927
LogisticRegression,IT_vs_F,456,True,1,0.09375,0.09375,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,IT_vs_F,456,True,2,0.21875,0.1875,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,IT_vs_F,456,True,3,0.359375,0.328125,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,IT_vs_F,456,True,4,0.5078125,0.515625,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
LogisticRegression,IT_vs_F,456,True,5,0.625,0.5625,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_IT_vs_F_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2025-08-14_220927
RandomForest,F_vs_I,42,True,1,0.84375,0.6307692307692307,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",2025-08-14_220927
RandomForest,F_vs_I,42,True,2,0.9375,0.8923076923076924,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",2025-08-14_220927
RandomForest,F_vs_I,42,True,3,1.0,0.9846153846153847,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",2025-08-14_220927
RandomForest,F_vs_I,42,True,4,1.0,0.9846153846153847,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",2025-08-14_220927
RandomForest,F_vs_I,42,True,5,1.0,1.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",2025-08-14_220927
XGBoost,F_vs_I,42,True,1,0.84375,0.47692307692307695,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,F_vs_I,42,True,2,0.9375,0.7384615384615385,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,F_vs_I,42,True,3,1.0,0.8923076923076924,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,F_vs_I,42,True,4,1.0,0.9076923076923077,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
XGBoost,F_vs_I,42,True,5,1.0,0.9230769230769231,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",2025-08-14_220927
CatBoost,F_vs_I,42,True,1,0.84375,0.5384615384615384,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",2025-08-14_220927
CatBoost,F_vs_I,42,True,2,0.9375,0.8615384615384616,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",2025-08-14_220927
CatBoost,F_vs_I,42,True,3,1.0,0.9846153846153847,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",2025-08-14_220927
CatBoost,F_vs_I,42,True,4,1.0,0.9846153846153847,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",2025-08-14_220927
CatBoost,F_vs_I,42,True,5,1.0,0.9846153846153847,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",2025-08-14_220927
SVM,F_vs_I,42,True,1,0.0,0.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 0.1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,F_vs_I,42,True,2,0.0,0.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 0.1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,F_vs_I,42,True,3,0.0,0.0,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 0.1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,F_vs_I,42,True,4,0.0,0.015384615384615385,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 0.1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
SVM,F_vs_I,42,True,5,0.0625,0.13846153846153847,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 0.1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",2025-08-14_220927
MLP,F_vs_I,42,True,1,0.09375,0.09230769230769231,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,F_vs_I,42,True,2,0.1875,0.16923076923076924,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,F_vs_I,42,True,3,0.25,0.26153846153846155,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,F_vs_I,42,True,4,0.34375,0.35384615384615387,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
MLP,F_vs_I,42,True,5,0.4375,0.4461538461538462,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",2025-08-14_220927
NaiveBayes,F_vs_I,42,True,1,0.828125,0.5538461538461539,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,F_vs_I,42,True,2,0.9375,0.7230769230769231,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,F_vs_I,42,True,3,1.0,0.8769230769230769,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,F_vs_I,42,True,4,1.0,0.9384615384615385,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
NaiveBayes,F_vs_I,42,True,5,1.0,0.9692307692307692,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",2025-08-14_220927
LightGBM,F_vs_I,42,True,1,0.84375,0.49230769230769234,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,F_vs_I,42,True,2,0.9375,0.7538461538461538,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,F_vs_I,42,True,3,1.0,0.8615384615384616,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,F_vs_I,42,True,4,1.0,0.8615384615384616,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
LightGBM,F_vs_I,42,True,5,1.0,0.8923076923076924,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_I_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",2025-08-14_220927
